time,angle_cmd,angle_meas,q_cmd,q_meas,elavator
11.8075,-0.0386246,-0.0361076,-0.0125852,-0.00999657,-0.0320288
11.8095,-0.037397,-0.0361277,-0.00634659,-0.0100875,-0.000343602
11.8115,-0.0384963,-0.0361476,-0.0117435,-0.00995539,-0.0280066
11.8135,-0.0382161,-0.0361677,-0.0102422,-0.0100187,-0.0201857
11.8155,-0.0387026,-0.0361877,-0.0125743,-0.0100264,-0.031833
11.8175,-0.0384943,-0.036208,-0.0114317,-0.0101156,-0.0256874
11.8195,-0.0368986,-0.0362283,-0.00335142,-0.0101605,0.0150067
11.8215,-0.0385891,-0.0362481,-0.0117051,-0.00991998,-0.0279822
11.8235,-0.03837,-0.0362681,-0.0105096,-0.00998359,-0.021692
11.8255,-0.0381877,-0.0362881,-0.00949778,-0.0100023,-0.0165341
11.8275,-0.0387778,-0.0363081,-0.0123489,-0.00998469,-0.0309013
11.8295,-0.0390847,-0.0363282,-0.0137826,-0.0100679,-0.0376911
11.8315,-0.0378578,-0.0363486,-0.00754615,-0.0101975,-0.00583448
11.8335,-0.0392746,-0.0363688,-0.0145288,-0.0101023,-0.0412674
11.8355,-0.03874,-0.0363893,-0.0117536,-0.0102565,-0.0266357
11.8375,-0.0378935,-0.0364099,-0.00741782,-0.0103062,-0.00467943
11.8395,-0.0383966,-0.0364303,-0.00983151,-0.0102016,-0.0172675
11.8415,-0.0388667,-0.0364507,-0.0120801,-0.0101864,-0.0286053
11.8435,-0.038411,-0.0364712,-0.00969892,-0.0102508,-0.0163716
11.8455,-0.0386417,-0.0364917,-0.0107502,-0.0102287,-0.0217438
11.8475,-0.0386964,-0.0365122,-0.0109214,-0.0102446,-0.0225272
11.8495,-0.0388583,-0.0365327,-0.011628,-0.0102657,-0.0259682
11.8515,-0.0393952,-0.0365533,-0.0142097,-0.0103106,-0.0386914
11.8535,-0.0383221,-0.0365742,-0.00873929,-0.0104439,-0.0106555
11.8555,-0.0382499,-0.0365949,-0.00827478,-0.0103793,-0.00863521
11.8575,-0.0385179,-0.0366156,-0.00951188,-0.0103013,-0.0152025
11.8595,-0.0388656,-0.0366361,-0.0111474,-0.0102704,-0.0235433
11.8615,-0.0378399,-0.0366567,-0.00591584,-0.0102983,0.00279741
11.8635,-0.0384386,-0.036677,-0.00880837,-0.0101414,-0.0124364
11.8655,-0.0385578,-0.0366972,-0.00930345,-0.0100932,-0.0151447
11.8675,-0.0381645,-0.0367173,-0.00723591,-0.0100646,-0.00492154
11.8695,-0.0386977,-0.0367372,-0.00980234,-0.00996489,-0.0182508
11.8715,-0.0389719,-0.0367571,-0.0110739,-0.00995978,-0.0246451
11.8735,-0.0389984,-0.0367771,-0.0111064,-0.0099995,-0.0246202
11.8755,-0.0389116,-0.0367972,-0.0105721,-0.0100385,-0.021759
11.8775,-0.0387063,-0.0368173,-0.00944493,-0.010057,-0.0160247
11.8795,-0.039126,-0.0368374,-0.011443,-0.0100351,-0.0261387
11.8815,-0.0404698,-0.0368576,-0.0180613,-0.0100842,-0.0590641
11.8835,-0.0384719,-0.0368783,-0.00796793,-0.0103632,-0.00717839
11.8855,-0.0388097,-0.0368988,-0.00955446,-0.0102753,-0.0155435
11.8875,-0.0384752,-0.0369193,-0.00777951,-0.0102471,-0.00678502
11.8895,-0.0382058,-0.0369397,-0.00633078,-0.010158,5.12283e-05
11.8915,-0.039389,-0.0369597,-0.0121466,-0.0100222,-0.0297282
11.8935,-0.0385557,-0.0369799,-0.0078789,-0.0100966,-0.00799508
11.8955,-0.0385849,-0.0369999,-0.00792492,-0.010018,-0.00859756
11.8975,-0.0394005,-0.0370198,-0.0119036,-0.00994459,-0.0288776
11.8995,-0.0386776,-0.0370398,-0.00818862,-0.0100141,-0.00993658
11.9015,-0.0383968,-0.0370597,-0.00668522,-0.00995017,-0.00270678
11.9035,-0.0395134,-0.0370794,-0.0121697,-0.00983645,-0.0307211
11.9055,-0.0381459,-0.0370993,-0.00523301,-0.00992035,0.00442869
11.9075,-0.0397006,-0.0371188,-0.0129091,-0.00975707,-0.0347997
11.9095,-0.0385794,-0.0371385,-0.00720451,-0.00987058,-0.0056825
11.9115,-0.0390222,-0.0371581,-0.00932081,-0.00977875,-0.0167186
11.9135,-0.0385731,-0.0371776,-0.00697739,-0.00976539,-0.0050404
11.9155,-0.0394382,-0.0371969,-0.0112064,-0.00967047,-0.0266756
11.9175,-0.0394412,-0.0372164,-0.0111238,-0.00972826,-0.0259872
11.9195,-0.0389819,-0.037236,-0.00872975,-0.00978046,-0.0137457
11.9215,-0.0386728,-0.0372555,-0.00708671,-0.00974627,-0.0056748
11.9235,-0.038107,-0.0372748,-0.00416124,-0.00965605,0.00855637
11.9255,-0.0389167,-0.0372937,-0.00811499,-0.00946741,-0.012142
11.9275,-0.0401132,-0.0373126,-0.0140032,-0.00942617,-0.041835
11.9295,-0.0384932,-0.0373317,-0.00580717,-0.00959333,1.87624e-05
11.9315,-0.0406125,-0.0373507,-0.0163092,-0.00946529,-0.0531998
11.9335,-0.0401591,-0.0373701,-0.013945,-0.00971148,-0.0401903
11.9355,-0.0398751,-0.0373898,-0.0124265,-0.00986333,-0.0318645
11.9375,-0.0391869,-0.0374097,-0.00888592,-0.00995487,-0.013693
11.9395,-0.0392423,-0.0374296,-0.00906376,-0.00991799,-0.0147581
11.9415,-0.0393946,-0.0374493,-0.00972636,-0.00988906,-0.0182141
11.9435,-0.0398384,-0.0374691,-0.0118465,-0.0098847,-0.0288562
11.9455,-0.040225,-0.037489,-0.0136797,-0.0099549,-0.0377086
11.9475,-0.0398114,-0.0375092,-0.011511,-0.0100861,-0.0262232
11.9495,-0.0396238,-0.0375295,-0.0104716,-0.0101352,-0.0207842
11.9515,-0.0399624,-0.0375498,-0.0120631,-0.0101456,-0.0287088
11.9535,-0.039504,-0.0375702,-0.0096691,-0.0102112,-0.0164051
11.9555,-0.0400555,-0.0375906,-0.0123248,-0.0101899,-0.0298114
11.9575,-0.0394253,-0.0376111,-0.00907084,-0.0102627,-0.0131657
11.9595,-0.0393759,-0.0376315,-0.0087218,-0.0102181,-0.0116289
11.9615,-0.0401137,-0.0376518,-0.0123093,-0.0101632,-0.0298623
11.9635,-0.0400125,-0.0376723,-0.0117007,-0.0102368,-0.0264661
11.9655,-0.0402187,-0.0376929,-0.0126289,-0.0102855,-0.0308866
11.9675,-0.0409225,-0.0377136,-0.0160442,-0.0103646,-0.0476246
11.9695,-0.0403696,-0.0377347,-0.0131744,-0.0105598,-0.0323259
11.9715,-0.0395079,-0.037756,-0.0087592,-0.0106453,-0.00980362
11.9735,-0.0398355,-0.0377772,-0.0102917,-0.0105719,-0.01783
11.9755,-0.0401413,-0.0377983,-0.0117151,-0.0105558,-0.0250391
11.9775,-0.0392424,-0.0378195,-0.00711454,-0.0105903,-0.00182901
11.9795,-0.0400286,-0.0378404,-0.0109409,-0.0104619,-0.0216077
11.9815,-0.0394653,-0.0378613,-0.00801962,-0.0104737,-0.00691785
11.9835,-0.0404673,-0.0378821,-0.0129262,-0.0103825,-0.0319324
11.9855,-0.0395343,-0.037903,-0.00815626,-0.0104676,-0.00763404
11.9875,-0.0399114,-0.0379238,-0.00993788,-0.0103814,-0.0169683
11.9895,-0.0400933,-0.0379445,-0.0107439,-0.0103618,-0.0211006
11.9915,-0.039513,-0.0379653,-0.00773862,-0.0103713,-0.006
11.9935,-0.0406271,-0.0379858,-0.0132064,-0.0102751,-0.0338497
11.9955,-0.0398272,-0.0380066,-0.00910325,-0.010375,-0.0128214
11.9975,-0.0407117,-0.0380272,-0.0134226,-0.0103264,-0.0346921
11.9995,-0.0396274,-0.0380481,-0.00789661,-0.0104316,-0.00651096
12.0015,-0.0409391,-0.0380688,-0.0143517,-0.0103381,-0.0392943
12.0035,-0.0394941,-0.0380897,-0.00702217,-0.0104753,-0.00192584
12.0055,-0.0395403,-0.0381104,-0.00714941,-0.0103491,-0.00316098
12.0075,-0.0401914,-0.0381309,-0.0103026,-0.0102332,-0.0195071
12.0095,-0.0400544,-0.0381513,-0.0095153,-0.0102333,-0.0155627
12.0115,-0.039847,-0.0381717,-0.00837604,-0.0102058,-0.00998563
12.0135,-0.0403382,-0.038192,-0.0107311,-0.0101397,-0.0220976
12.0155,-0.0391117,-0.0382123,-0.0044968,-0.0101591,0.00922782
12.0175,-0.040273,-0.0382323,-0.0102038,-0.00995909,-0.0203098
12.0195,-0.0406415,-0.0382522,-0.0119464,-0.00996847,-0.0289957
12.0215,-0.0407479,-0.0382723,-0.012378,-0.0100385,-0.0308271
12.0235,-0.0408305,-0.0382925,-0.01269,-0.0101205,-0.0320027
12.0255,-0.0401566,-0.0383129,-0.00921847,-0.0102096,-0.0141899
12.0275,-0.0394283,-0.0383333,-0.00547493,-0.0101728,0.0043908
12.0295,-0.0397927,-0.0383533,-0.00719683,-0.0100064,-0.00502249
12.0315,-0.0400716,-0.0383731,-0.00849258,-0.00990812,-0.0119784
12.0335,-0.0402604,-0.0383928,-0.00933804,-0.00985986,-0.0164417
12.0355,-0.0404294,-0.0384125,-0.0100846,-0.00984349,-0.020259
12.0375,-0.040538,-0.0384322,-0.0105291,-0.00985405,-0.0224352
12.0395,-0.0400994,-0.038452,-0.00823729,-0.00987971,-0.0108315
12.0415,-0.0402323,-0.0384716,-0.00880335,-0.0098238,-0.0139311
12.0435,-0.0404447,-0.0384912,-0.00976728,-0.00979034,-0.0189179
12.0455,-0.0401603,-0.0385108,-0.00824766,-0.00979222,-0.0112949
12.0475,-0.0408666,-0.0385303,-0.0116815,-0.00974073,-0.0287412
12.0495,-0.0407384,-0.0385499,-0.0109426,-0.00981204,-0.0247015
12.0515,-0.0400343,-0.0385696,-0.00732366,-0.00985412,-0.00637081
12.0535,-0.0401631,-0.0385891,-0.00786984,-0.00976733,-0.00951672
12.0555,-0.0410611,-0.0386086,-0.0122627,-0.00970371,-0.0318247
12.0575,-0.0400853,-0.0386281,-0.00728568,-0.0097971,-0.0064475
12.0595,-0.0406364,-0.0386476,-0.00994418,-0.00971161,-0.0201698
12.0615,-0.0404581,-0.038667,-0.0089556,-0.00972331,-0.0151607
12.0635,-0.0398384,-0.0386864,-0.00576014,-0.00969979,0.000738397
12.0655,-0.0405226,-0.0387055,-0.00908505,-0.00956529,-0.0165539
12.0675,-0.0409385,-0.0387247,-0.0110693,-0.00955363,-0.0265488
12.0695,-0.0399876,-0.0387439,-0.00621861,-0.00961209,-0.00196888
12.0715,-0.0408574,-0.0387629,-0.0104726,-0.00949771,-0.0238206
12.0735,-0.0413782,-0.0387819,-0.0129814,-0.00953782,-0.0361986
12.0755,-0.0407439,-0.0388013,-0.00971308,-0.00966404,-0.0192262
12.0775,-0.040689,-0.0388206,-0.00934178,-0.00966977,-0.0173377
12.0795,-0.0412855,-0.0388399,-0.012228,-0.0096622,-0.0318323
12.0815,-0.0402596,-0.0388594,-0.0070009,-0.0097562,-0.0051993
12.0835,-0.040628,-0.0388788,-0.00874631,-0.00966251,-0.0143856
12.0855,-0.0407026,-0.038898,-0.00902263,-0.00963438,-0.0159018
12.0875,-0.0412642,-0.0389173,-0.0117345,-0.00961723,-0.029568
12.0895,-0.0404406,-0.0389367,-0.00751944,-0.00969598,-0.00807725
12.0915,-0.0411497,-0.0389559,-0.0109689,-0.00962324,-0.0257018
12.0935,-0.0405063,-0.0389753,-0.00765512,-0.00967484,-0.00885456
12.0955,-0.0405827,-0.0389945,-0.00794128,-0.00960783,-0.0106038
12.0975,-0.0407478,-0.0390136,-0.00867117,-0.00955395,-0.0145138
12.0995,-0.0403592,-0.0390326,-0.00663292,-0.00952816,-0.00442253
12.1015,-0.0410262,-0.0390515,-0.00987355,-0.00943207,-0.0211105
12.1035,-0.0399195,-0.0390704,-0.00424558,-0.00945409,0.00719145
12.1055,-0.0406238,-0.039089,-0.00767428,-0.00927769,-0.010818
12.1075,-0.0415774,-0.0391074,-0.0123497,-0.00922972,-0.0344663
12.1095,-0.0404236,-0.0391261,-0.00648743,-0.00934792,-0.00453517
12.1115,-0.0416292,-0.0391446,-0.0124226,-0.00925502,-0.0347072
12.1135,-0.041954,-0.0391634,-0.0139533,-0.00937457,-0.0418088
12.1155,-0.0418228,-0.0391825,-0.0132019,-0.00954224,-0.0372497
12.1175,-0.041264,-0.0392018,-0.010311,-0.00967576,-0.0221344
12.1195,-0.0414731,-0.0392212,-0.0112592,-0.00970169,-0.0267612
12.1215,-0.0405135,-0.0392407,-0.00636375,-0.00975966,-0.00196007
12.1235,-0.0407681,-0.03926,-0.00754023,-0.00964325,-0.0084035
12.1255,-0.0408483,-0.0392792,-0.00784582,-0.0095735,-0.0102629
12.1275,-0.0410115,-0.0392982,-0.00856649,-0.00951769,-0.0141358
12.1295,-0.0421049,-0.0393172,-0.0139385,-0.00948974,-0.0411799
12.1315,-0.0419487,-0.0393365,-0.0130608,-0.00965147,-0.0360173
12.1335,-0.0423737,-0.0393561,-0.0150885,-0.00977491,-0.0455914
12.1355,-0.041138,-0.039376,-0.00880992,-0.00996371,-0.013243
12.1375,-0.0417187,-0.0393958,-0.0116145,-0.00992357,-0.0274835
12.1395,-0.0407194,-0.0394158,-0.00651792,-0.00998364,-0.00166567
12.1415,-0.0414329,-0.0394355,-0.00998704,-0.00986218,-0.0196198
12.1435,-0.0415865,-0.0394553,-0.0106563,-0.00986802,-0.0229447
12.1455,-0.0411431,-0.039475,-0.00834031,-0.00989706,-0.0112041
12.1475,-0.0415283,-0.0394947,-0.0101678,-0.00984353,-0.0206126
12.1495,-0.0418864,-0.0395145,-0.0118598,-0.00985657,-0.0290271
12.1515,-0.0418064,-0.0395343,-0.0113606,-0.00992834,-0.0261867
12.1535,-0.0420241,-0.0395543,-0.0123494,-0.00997927,-0.0308997
12.1555,-0.041307,-0.0395744,-0.00866311,-0.0100625,-0.0120381
12.1575,-0.0416357,-0.0395944,-0.0102066,-0.0100126,-0.0200072
12.1595,-0.0420966,-0.0396145,-0.0124106,-0.0100192,-0.0310182
12.1615,-0.0430667,-0.0396347,-0.0171602,-0.0101027,-0.0544192
12.1635,-0.041744,-0.0396554,-0.0104432,-0.0103489,-0.019604
12.1655,-0.0427701,-0.0396761,-0.0154702,-0.0103482,-0.0447937
12.1675,-0.0415139,-0.0396971,-0.00908392,-0.0105238,-0.0119702
12.1695,-0.0422928,-0.039718,-0.0128739,-0.0104672,-0.0312268
12.1715,-0.0414052,-0.0397391,-0.00833042,-0.0105462,-0.00809209
12.1735,-0.0418721,-0.0397601,-0.0105601,-0.0104623,-0.0196613
12.1755,-0.0420451,-0.039781,-0.0113205,-0.0104604,-0.0234815
12.1775,-0.0418518,-0.0398019,-0.0102492,-0.0104853,-0.0179981
12.1795,-0.0410064,-0.0398229,-0.00591762,-0.0104715,0.00363642
12.1815,-0.0418861,-0.0398435,-0.0102129,-0.0103064,-0.0186643
12.1835,-0.0411214,-0.0398641,-0.00628624,-0.0102996,0.000975177
12.1855,-0.0420154,-0.0398844,-0.010655,-0.0101555,-0.0215945
12.1875,-0.0413383,-0.0399048,-0.00716789,-0.0101712,-0.00405001
12.1895,-0.0423983,-0.0399249,-0.012367,-0.010064,-0.0306049
12.1915,-0.0417748,-0.0399452,-0.00914818,-0.010144,-0.0141006
12.1935,-0.0419728,-0.0399654,-0.0100369,-0.0101075,-0.0187261
12.1955,-0.0415678,-0.0399856,-0.0079109,-0.0101038,-0.00809275
12.1975,-0.0423877,-0.0400056,-0.0119103,-0.0100257,-0.0284987
12.1995,-0.0417159,-0.0400258,-0.00845019,-0.0100915,-0.0108529
12.2015,-0.0415299,-0.0400459,-0.00741996,-0.010033,-0.00596855
12.2035,-0.041707,-0.0400658,-0.00820618,-0.00994096,-0.0103423
12.2055,-0.0419274,-0.0400855,-0.00920935,-0.00988081,-0.0156521
12.2075,-0.0420048,-0.0401053,-0.00949785,-0.00985863,-0.017202
12.2095,-0.0424235,-0.040125,-0.0114928,-0.0098476,-0.0272483
12.2115,-0.0421668,-0.0401448,-0.0101099,-0.00990704,-0.0200388
12.2135,-0.0422303,-0.0401646,-0.0103283,-0.00991521,-0.0210942
12.2155,-0.0415208,-0.0401845,-0.00668194,-0.00993067,-0.00275235
12.2175,-0.0421248,-0.0402041,-0.00960378,-0.00981753,-0.0179251
12.2195,-0.0427109,-0.0402237,-0.0124361,-0.0098121,-0.0321403
12.2215,-0.0418539,-0.0402435,-0.0080519,-0.00990626,-0.00972977
12.2235,-0.0426,-0.0402632,-0.0116841,-0.00984228,-0.028229
12.2255,-0.0420021,-0.040283,-0.00859549,-0.00990865,-0.012441
12.2275,-0.0420936,-0.0403028,-0.00895422,-0.00986363,-0.0144507
12.2295,-0.0418098,-0.0403224,-0.00743695,-0.00983327,-0.00699219
12.2315,-0.0424196,-0.0403419,-0.0103885,-0.0097511,-0.0221669
12.2335,-0.0420604,-0.0403615,-0.0084947,-0.00977626,-0.0125596
12.2355,-0.0425282,-0.0403809,-0.0107361,-0.00973382,-0.0239888
12.2375,-0.0425439,-0.0404005,-0.0107172,-0.00977196,-0.0237131
12.2395,-0.0422577,-0.0404201,-0.00918811,-0.00980766,-0.0158829
12.2415,-0.0418264,-0.0404397,-0.00693358,-0.00978807,-0.00467966
12.2435,-0.0431,-0.0404591,-0.0132045,-0.00969032,-0.036558
12.2455,-0.0428317,-0.0404787,-0.0117651,-0.00981702,-0.0287471
12.2475,-0.0420265,-0.0404985,-0.00764001,-0.00988736,-0.0077475
12.2495,-0.0430659,-0.0405181,-0.0127392,-0.00980976,-0.0336606
12.2515,-0.0425438,-0.0405379,-0.0100297,-0.00991459,-0.01959
12.2535,-0.042782,-0.0405578,-0.0111214,-0.00991952,-0.0250363
12.2555,-0.0427942,-0.0405777,-0.0110828,-0.00996251,-0.0246393
12.2575,-0.042369,-0.0405977,-0.00885673,-0.0100022,-0.0132993
12.2595,-0.0430624,-0.0406176,-0.0122239,-0.00996189,-0.0303592
12.2615,-0.0430212,-0.0406377,-0.0119176,-0.0100416,-0.028448
12.2635,-0.0437097,-0.0406579,-0.0152588,-0.0101068,-0.044879
12.2655,-0.0427208,-0.0406785,-0.0102118,-0.0102862,-0.0187464
12.2675,-0.0426858,-0.040699,-0.00993397,-0.0102803,-0.0173835
12.2695,-0.0424676,-0.0407196,-0.00873998,-0.0102649,-0.0114752
12.2715,-0.0436343,-0.04074,-0.0144714,-0.0102084,-0.0404578
